track_id,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence
29mtZPY0dBU9WJmwnOig3E,0.72,0.352,0.0333,0.895,0.043,0.0875,0.727
0qX8a7BLz0I7XQieYjWfiq,0.336,0.397,0.0606,0.693,0.0,0.886,0.355
4wVcYzorpbA32VBOu6Ay9V,0.176,0.994,0.174,0.139,0.973,0.374,0.0158
6oe8UWZVOysx9HxbPzdYMo,0.465,0.613,0.0354,0.0176,0.0314,0.0735,0.372
1bH5saVHEnEdNyFydlkCC3,0.532,0.911,0.0344,0.00384,8.5e-06,0.139,0.105
56H3K8a3gbWeX0cg4GjSzC,0.678,0.678,0.0998,0.176,0.0,0.104,0.465
6DdPYmxUiA1AY1ssq4ZBkG,0.632,0.702,0.0228,0.356,0.0,0.247,0.789
5IShnnrpCvj226Gw18OqUn,0.657,0.954,0.0933,0.259,0.0,0.321,0.905
2cPvwbaAyweiAf6ftLbR61,0.151,0.123,0.0396,0.991,0.95,0.0803,0.114
55KKAV2VnlggBrVS0J666s,0.57,0.271,0.0304,0.82,3.27e-06,0.108,0.273
4jPU94aF0U2PMNN0aBnhgX,0.24,0.961,0.123,3.63e-05,0.00426,0.164,0.0576
0u3knvc8GwzIss9x3AhRLp,0.393,0.893,0.0605,0.00118,0.000278,0.135,0.756
6l58EciogvvWtGHahitJGs,0.52,0.495,0.14,0.628,0.0,0.119,0.714
6mLLwHRZrF9QRCVnxE7Xq3,0.775,0.568,0.0644,0.414,1.45e-05,0.113,0.478
7LMwrrF3Fd6cCri2eU3nP6,0.5,0.311,0.029,0.543,3.02e-05,0.0988,0.136
0rZFY2cnAlMSu7t9GegK9M,0.409,0.884,0.0344,1.72e-05,0.0442,0.187,0.443
7hI9OkDc2XpCBwsXkXgVF0,0.486,0.988,0.0973,4.94e-06,0.000652,0.272,0.475
13VcHnE3q5TRU5ig2FcbOP,0.87,0.479,0.165,0.161,0.000157,0.209,0.717
0SyxZC4wlqAwf20cHE6Xon,0.752,0.771,0.0311,0.00341,1.73e-05,0.0905,0.527
7H7cWKQa3KpySFitL8bSkc,0.658,0.325,0.0282,0.712,0.00261,0.158,0.483
3nc420PXjTdBV5TN0gCFkS,0.506,0.693,0.0412,0.584,9.58e-05,0.0891,0.221
78YJJJH55MSyk7547100sW,0.472,0.752,0.0555,0.000164,0.181,0.0903,0.305
1BiZIPwNd3yLP9KBoUqMRY,0.752,0.874,0.0817,0.0342,0.864,0.175,0.154
5hcGrtw0zsuAvdCHDm0pGP,0.469,0.159,0.0326,0.875,0.927,0.0652,0.0362
001pyq8FLNSL1C8orNLI0b,0.58,0.29,0.0272,0.261,0.0,0.125,0.497
0jaeeu1Q3p8jvXdQYoDD0A,0.488,0.954,0.0664,0.000262,0.00903,0.144,0.124
2Adshg6ixiUmC5ljN4Anx5,0.396,0.44,0.0459,0.915,5.1e-05,0.697,0.18
0oOQ5U0gsQKujmgrI8ajWZ,0.436,0.9,0.0466,0.483,0.0,0.125,0.961
2RgvvnMwtP0R2OkVZmFvnV,0.697,0.438,0.0289,0.399,0.0,0.293,0.58
3tstzyYuJkzEta9X7vgXXp,0.758,0.664,0.157,0.377,5.1e-06,0.219,0.308
5imoEW9NoVvTtqK6310PIj,0.813,0.72,0.0715,0.42,0.0,0.1,0.476
0M8vucCtuYpN41Apt7A2mp,0.541,0.825,0.123,0.0428,6.56e-05,0.253,0.162
0HNXnhNZZtRZFLhP4hfyCP,0.666,0.968,0.046,0.123,0.0,0.347,0.834
44k520IveBZE2LkRXmhMAJ,0.857,0.346,0.273,0.0252,1.03e-05,0.143,0.255
3te3fXG8cXgAMZdbe6L0Fv,0.715,0.22,0.0553,0.909,0.902,0.233,0.477
1f37bCa9wTI9vEKp21eIrl,0.645,0.563,0.0546,0.347,1.39e-05,0.685,0.682
1zR2sUjTQB3LcYaWxoQUs5,0.453,0.139,0.0302,0.806,3.11e-06,0.121,0.17
5C1X9UxsnagxubGSrZ1zMH,0.731,0.798,0.294,0.0315,8.64e-05,0.274,0.898
15lLHdUpb7v3KYrrlyNqU5,0.615,0.944,0.2,0.187,0.0,0.374,0.782
0IuqzRmdmLcfD7wcXcJ2j3,0.447,0.53,0.164,0.646,9.98e-05,0.901,0.523
0H3yTXxl9kLJzJ7UFpX5kw,0.531,0.958,0.125,0.000197,0.00216,0.294,0.363
6lwDQ5fa94ZoO4RGoXTQdj,0.585,0.895,0.0449,0.11,0.579,0.117,0.807
5XFf7KH7vlpUck2XNHH3oY,0.65,0.989,0.0551,0.000366,0.824,0.309,0.207
71Dv5Rf47Obs0Ue4fm2rHi,0.623,0.236,0.0447,0.971,0.918,0.0928,0.307
7IrmGMCzgByMVNMpUEOIXI,0.728,0.838,0.0885,0.345,0.0,0.342,0.656
56rOkP9wTPP0PvmsJDNrkB,0.401,0.925,0.0382,0.00298,0.799,0.106,0.145
5K3NDUPkLe46b5DRMt2RNJ,0.6,0.947,0.163,0.0395,0.0,0.1,0.347
49xmmvP2Meu4Da3867lA0v,0.789,0.881,0.0489,0.00165,0.81,0.111,0.197
2SnTIbylSU3yUo3lpG8UKs,0.642,0.742,0.0316,0.408,0.000501,0.42,0.871
0w8orSWhT98lqyDvRZiyck,0.635,0.996,0.069,0.0879,0.0,0.158,0.67
1eK9FbqhWUoolfJdiQtKaO,0.464,0.284,0.0307,0.778,0.0,0.695,0.458
3RvOaq1dfGqFAnepGNdGjd,0.238,0.898,0.0817,1.12e-05,0.862,0.165,0.364
5R16U4wMceY3ZrrqRV1DiZ,0.382,0.437,0.0261,0.169,1.09e-06,0.113,0.461
4Zsjw4wFbqAGjw0q4aL4gP,0.542,0.68,0.0285,0.175,0.0,0.093,0.878
1XR9TxhnaRRx9cgGoqf9En,0.685,0.71,0.0479,0.0095,0.653,0.336,0.341
65a4DhoLYDReDAEH3zg6ZE,0.746,0.807,0.0727,0.325,0.0,0.951,0.702
2Gsare6GuBE2Ph3zJanNKl,0.629,0.451,0.0284,0.852,0.06,0.141,0.681
6jJe5uP59U6OtTrtJss42v,0.821,0.32,0.076,0.897,0.0,0.245,0.793
5U8xc7Ui7hC3o4X4KdR94V,0.481,0.959,0.0944,3.55e-05,0.675,0.133,0.28
3B7WUjEdCCYWpHiyewVHiL,0.741,0.903,0.0514,0.0167,0.000348,0.128,0.968
3p4hRhMcb6ch8OLtATMaLw,0.406,0.399,0.0278,0.756,0.678,0.112,0.163
2Z8WuEywRWYTKe1NybPQEW,0.645,0.713,0.0393,0.00835,0.0,0.113,0.566
2SQfnHctOPnzlbnR8cjrgZ,0.703,0.618,0.0847,0.389,0.00407,0.153,0.391
6Aj8jLNU5ZY699OxF21e6S,0.381,0.563,0.0353,0.514,2.12e-06,0.0828,0.198
0wAObZ46FfLqLBpTDjHBzx,0.353,0.997,0.0769,0.00259,0.0,0.26,0.526
6ta5yavnnEfCE4faU0jebM,0.456,0.386,0.032,0.835,0.108,0.389,0.612
4fkqyLMUKC77EvOSGUWUhr,0.847,0.69,0.0493,0.0127,6e-05,0.0526,0.692
7CRUnWb7E63AIDZEqTDaKA,0.198,0.943,0.109,7.03e-06,0.752,0.395,0.151
09nXBi19jRO59kMA36fJGE,0.354,0.223,0.0358,0.804,0.0,0.119,0.262
198v7BbjXn2GTeI4NkBN39,0.59,0.697,0.0323,0.75,0.000163,0.621,0.815
7bcKt7Js43Pl0tldc0oVG1,0.537,0.523,0.0307,0.724,0.0144,0.44,0.638
6mzF8HvHdVrzJNd8M1uFCS,0.416,0.41,0.0292,0.843,0.0,0.107,0.219
1LuW4h5s9ZumBbMh7qhDDj,0.545,0.875,0.0337,0.0737,0.0,0.215,0.675
0aEIw4siCqZ8hlDrvtlRep,0.865,0.913,0.0724,0.031,0.184,0.0901,0.699
7ijOLIYbAqtLsqMpjWYMfL,0.2,0.0686,0.046,0.873,0.402,0.0911,0.0358
54sxsI1fcUJSAmKyty00r5,0.858,0.912,0.0622,0.173,0.0254,0.0448,0.798
042SboYZqL7Cx4mmggMzGx,0.278,0.914,0.0859,0.00223,0.528,0.0531,0.733
6GiLcSNVLNsBTSg2r7Frmq,0.725,0.789,0.0438,0.76,7.44e-05,0.0804,0.931
3w3y8KPTfNeOKPiqUTakBh,0.726,0.698,0.0431,0.049,0.0,0.309,0.867
1vVSxxOANVXYFXt5oNpJ8I,0.656,0.55,0.0268,0.0903,1.24e-05,0.0766,0.563
7aFZCKEMHlANdvfocuE4Re,0.584,0.961,0.0475,0.00118,0.387,0.137,0.792
0bXbGMRhi8Q0f35GRfB81u,0.408,0.0943,0.0394,0.995,0.897,0.092,0.205
43AhvKeoyRWIvnAtMTpF1J,0.768,0.3,0.0455,0.973,0.00877,0.159,0.851
12oFSoib1tf0r2rd1Fgsfe,0.59,0.552,0.388,0.5,0.0,0.12,0.241
7qg0rl82uh24xFzV6Zi922,0.397,0.991,0.0791,1.92e-06,0.863,0.096,0.04
7iVr50gFBKFvTLBHR2noZ8,0.531,0.787,0.0452,0.548,1.41e-05,0.0813,0.693
4rlaH7EbXL55bj9pvp57nP,0.787,0.7,0.0446,0.226,0.000698,0.165,0.331
6cxe7wIuwH7ul9XI7D853w,0.439,0.266,0.0329,0.57,0.0,0.108,0.242
1DlBj94vB45uHUBOIKyerm,0.735,0.947,0.0872,0.00778,0.0,0.195,0.893
5a7VBd32bFqT6GXU38l5qq,0.363,0.0911,0.0389,0.969,0.874,0.162,0.228
4lb7K2xZIydBTL4Sd3T0g3,0.0,2.01e-05,0.0,0.0,0.124,0.688,0.0
3MhErr2oHiTPfbxG8Ya9s1,0.58,0.984,0.0384,0.367,0.751,0.115,0.5
57ebBLITHpRgRKGrlbxMZS,0.202,0.644,0.0324,0.0979,0.0,0.109,0.252
67Lj6xHDrizXIDDFKYwdae,0.667,0.867,0.0891,0.209,0.128,0.108,0.247
7w9s71v9Q5ifH46apOqA07,0.646,0.979,0.0892,0.616,0.0,0.0875,0.92
58ina5MM56CHWVlIbXiAZT,0.513,0.287,0.0472,0.976,0.00247,0.0991,0.265
1XodYByr5agkSzQfjksHZN,0.541,0.793,0.0332,0.266,0.197,0.265,0.684
7eQuR3bAlmlHqvlr0Q8uPm,0.471,0.255,0.0277,0.888,0.00351,0.121,0.152
7wnagOAqma4Sg6JOGjWr5R,0.757,0.596,0.0339,0.0409,0.0447,0.171,0.195
7LNdvaauHad6Qiqexxgqdt,0.515,0.621,0.0359,0.0168,0.341,0.127,0.0948
2mxUr9xsVoNM6g5GJ6FOAl,0.808,0.314,0.118,0.0213,0.919,0.107,0.549
2zMauuBuWdlJxv3EFkEGLv,0.752,0.627,0.0722,0.847,0.0,0.301,0.925
1IIKrJVP1C9N7iPtG6eOsK,0.755,0.578,0.145,0.316,0.0,0.25,0.581
1D0ekLFiFqBB8lXOFY5uZM,0.917,0.349,0.215,0.241,0.00794,0.0896,0.602
4AtIYKn78JEjApGA0Dv68a,0.215,0.983,0.114,2.61e-05,0.216,0.184,0.623
2fWixaGQjHfWuBeACVYXa8,0.212,0.525,0.0513,0.519,0.118,0.977,0.0385
10yCOAQyCTeG42AKEKL0sl,0.53,0.753,0.0286,0.0463,0.000109,0.105,0.306
2Itt7WXHfg02UUHYBBuxmH,0.792,0.895,0.0587,0.165,0.0,0.0501,0.793
5YdXWfMBwbblzdppHRcKt5,0.834,0.905,0.0966,0.0939,0.00227,0.634,0.836
52bop7hdnDIGHFW4p5EfE5,0.394,0.0897,0.058,0.99,0.904,0.101,0.443
6stsE1VJPaGl2HfsNAx0f7,0.347,0.101,0.0412,0.987,0.882,0.105,0.197
0n7xzlseXIha1RBIyDU5kT,0.511,0.961,0.0693,0.0501,0.865,0.126,0.229
0TYsZbl0ryJSUvyQeeLBRG,0.761,0.532,0.0735,0.739,2.33e-06,0.306,0.932
4f5kLqyOJ5ZPnalEVMQrB2,0.649,0.716,0.0384,0.268,4.51e-06,0.603,0.639
4AVkBP6hLC9dORa6gWoC3R,0.335,0.559,0.0563,0.569,0.0,0.873,0.297
1ydB2p3ZoUXYmKDnL3Wowt,0.577,0.891,0.0355,0.00219,0.243,0.0958,0.297
1iQERO5OxLABBiNySV1ab6,0.717,0.879,0.0331,0.0618,1.24e-06,0.156,0.961
6SBH3tBtXZ2CozBPjIRqFO,0.282,0.28,0.0323,0.869,0.0,0.698,0.124
2z8T5SkS8SOiy8ceEvo30E,0.84,0.233,0.0578,0.856,0.0,0.0502,0.82
6EXBsgxyocV4N3BO9aUBxA,0.626,0.566,0.498,0.726,0.0,0.292,0.759
4QVUWECCW3WPs4jZOYOYTQ,0.682,0.701,0.0327,0.0291,0.000643,0.298,0.402
5OdiCCcYYGP0vrwkT6ONz7,0.79,0.797,0.0844,0.0259,0.000419,0.327,0.467
7qX5ga4mGdnAI5EJoVQr1u,0.515,0.611,0.0456,0.729,0.0,0.829,0.434
5R8rMNXiq8FPT7yze8liIb,0.637,0.716,0.0284,0.064,0.0,0.354,0.789
06NfzaCnz9aE1mDR07eQjd,0.617,0.412,0.0443,0.948,0.0,0.101,0.703
0rQt4T1SsEG11PCBJJuELU,0.66,0.828,0.0329,0.154,0.0,0.944,0.793
6ZvHLqK1T4EVzWx372MHto,0.322,0.28,0.0281,0.468,1.1e-06,0.102,0.175
5fqwMwFjtp7vkqCHTyVU2J,0.734,0.4,0.269,0.00852,0.497,0.0912,0.553
6laLzRAweI0HEOYDMO4Kds,0.466,0.815,0.0355,0.159,0.000236,0.864,0.866
4qnZ5zzTk2fHrH7oVpIsfr,0.504,0.907,0.066,0.00017,0.000161,0.187,0.418
3d2580DKGk2tH3XrTFiRZf,0.466,0.975,0.0739,0.00909,0.91,0.0959,0.0627
5LHnaiB8E3x95ZbYFmOUfk,0.761,0.734,0.0428,0.129,0.0,0.086,0.375
32MBp3cB3GYGYcA0jgH6p3,0.56,0.83,0.0376,0.0134,0.762,0.128,0.171
13zDJQuwV00GslorzFPksN,0.822,0.917,0.0557,0.0204,0.0132,0.0746,0.893
37IcFA0ErXrprhBWk6eG2F,0.508,0.987,0.0846,0.00153,0.692,0.125,0.242
7vDoJnjILA0pDLUTukwHGe,0.487,0.945,0.108,9.05e-05,0.214,0.227,0.197
2G8xllydMtWkUF89hx9gpx,0.316,0.122,0.0361,0.954,0.662,0.135,0.127
5ng6eQwdiQb8fX1jtq0Fzt,0.479,0.541,0.0412,0.00824,0.00012,0.107,0.464
5uckUrZoacplbYW3XvlKVF,0.511,0.877,0.0322,0.0594,0.000906,0.0257,0.725
60GPk3Q9dYRAvj3z4w3uvt,0.682,0.907,0.0575,0.65,1.51e-06,0.0851,0.965
1EcNJPxbjvi4HJ0iPBDkJp,0.423,0.978,0.131,0.00165,7.22e-05,0.301,0.0413
6Pif6RkFoYzLygdqktus4Q,0.363,0.67,0.0552,0.000582,0.548,0.317,0.198
3QiO2NizblLpcuVtiT3DDY,0.818,0.755,0.309,0.53,0.0,0.276,0.702
69M3L67aTgmRsa3rExMtBN,0.696,0.829,0.0454,0.0361,2.27e-06,0.125,0.899
7abcm7Q3r2MKCTttMjIZo4,0.202,0.629,0.0354,0.195,0.0,0.362,0.285
4PdLup4OaCGktZG8cvbkBz,0.787,0.537,0.204,0.594,6.26e-05,0.114,0.346
0jq83coOwfuXSuKqYGFK0v,0.698,0.578,0.0345,0.868,7.47e-06,0.159,0.657
4wbghS9VbEweFlKsYRFucB,0.774,0.482,0.0406,0.648,0.0,0.0988,0.698
4tD07t5cucZ9KJTNnxnWJd,0.411,0.906,0.159,1.87e-06,0.957,0.0755,0.321
0MazZtniHdlLigR01rpKEI,0.901,0.709,0.048,0.426,0.0156,0.309,0.903
2T7qCmVQfFrh0ihKjprF45,0.53,0.782,0.0259,0.0265,0.000187,0.0688,0.719
0gaQZpcyDE0AK1m0tYNUt7,0.453,0.171,0.0426,0.815,0.0,0.687,0.526
03Y9Gez0KGG8zYY3KWIqdk,0.649,0.712,0.0342,0.0313,1.18e-05,0.291,0.779
69punFGrXgnyQATfxotbeF,0.792,0.779,0.0524,0.0265,0.191,0.0674,0.867
3YR4LSWg3okngWgLiJygxA,0.759,0.482,0.0572,0.187,0.0404,0.11,0.776
0bhhXULPNfCsVhZp35HrC3,0.783,0.84,0.051,0.174,0.0,0.412,0.838
7HBaB4e77Q1Vcg16y8ft6K,0.696,0.814,0.0388,0.585,0.0,0.0322,0.775
1vKB1YUM4WOAlFi9A6KNTI,0.831,0.645,0.0383,0.00325,0.0238,0.0566,0.533
3UZK9yD18Mtzb6MgYBmuLW,0.884,0.881,0.113,0.0118,0.568,0.0358,0.675
7FjIYiD53wxlQmzTT6Wdpf,0.669,0.395,0.03,0.332,0.000196,0.37,0.196
1J94KH2yF5PpwROJlVX00o,0.783,0.803,0.343,0.143,0.0,0.128,0.263
1NxtOKXpD6L2gW3fMVGuWj,0.448,0.546,0.0697,0.888,6.15e-05,0.0804,0.641
5gsJUCSx0w2fO95Ou78Zpu,0.841,0.441,0.0547,0.87,0.0,0.149,0.457
3rgTS3933lMWoPiN6CW4qY,0.744,0.866,0.106,0.0107,0.0537,0.528,0.302
188vCXc4bAejLqGhpEVBGT,0.373,0.972,0.123,0.0619,3.31e-05,0.379,0.0759
5TUJBZTG5DCfc4gjHulqE4,0.423,0.956,0.0599,0.00134,0.252,0.268,0.682
26qR8A9Ifg3Kxxk5T2dGqN,0.517,0.698,0.0435,0.38,0.0,0.112,0.45
5dbg63VvmTjGvnapJC6LgQ,0.591,0.913,0.0401,0.0626,1.88e-06,0.148,0.848
1WWh0TO33VnL9Hda8EhBhg,0.763,0.734,0.289,0.101,0.000325,0.272,0.892
2MS005q7abf1zNjy5h3Vd0,0.364,0.854,0.0445,9.1e-05,0.000298,0.165,0.552
1kqx2Z9AXjbUCbPkUVbIRM,0.554,0.885,0.0366,0.0016,0.36,0.164,0.117
0K3KjgJDXtvHlinGcLBTvM,0.539,0.85,0.0326,0.0637,0.00021,0.151,0.517
4E43YlwUlpYDJIxcMjt0S7,0.357,0.552,0.0289,0.153,0.0,0.112,0.217
1dQqxjk7LOKOo9UqqcL4Cp,0.538,0.787,0.0486,0.182,0.0,0.214,0.239
6uJXOi796U1D8iW9fj2ZGn,0.6,0.593,0.0452,0.726,0.0,0.399,0.912
5TnngBGEvrYJJtOG5cv1V8,0.339,0.95,0.448,0.0682,3.81e-06,0.103,0.0951
5WncH5iZ5GFlnXm7jKEXVP,0.63,0.837,0.0387,0.329,0.00271,0.159,0.473
5se0sLcaUymYKRUm0lCBgt,0.511,0.219,0.0457,0.91,0.00229,0.0946,0.234
3bEBT1uW14r5MDgTVdGLf8,0.53,0.97,0.0641,6.59e-05,0.0,0.0945,0.507
4L2GtbmwFh91qm473u5pOE,0.645,0.792,0.0304,0.00164,0.000126,0.0799,0.705
7vb1HJXTK7hR3ug25xtiuY,0.385,0.98,0.0683,0.00021,0.0034,0.369,0.61
0g9IOJwdElaCZEvcqGRP4b,0.522,0.921,0.0473,0.000105,0.585,0.313,0.241
6qrjTwGCB0fnixuaXi7JLQ,0.262,0.736,0.036,0.155,0.0,0.811,0.217
1l6fmXCPtTpJrKpYBe9bBw,0.533,0.831,0.0609,0.00804,0.0,0.0975,0.741
27cHwY7UTuadZD5XfoxxpI,0.498,0.709,0.0325,0.00815,0.0,0.127,0.439
7rQQ4NeWfkLIGwyFNLRXbJ,0.609,0.251,0.0316,0.85,0.0371,0.0947,0.304
11dXcanDmcbLe5qyFRKFty,0.702,0.114,0.0467,0.986,0.929,0.104,0.0621
5nftLRDBX29iPQ6OvTwVur,0.488,0.964,0.0571,1.29e-05,0.00838,0.109,0.71
16qPkGAjjtZ9dKuSUwpFB5,0.699,0.39,0.0752,0.39,0.0,0.106,0.509
36cmM3MBMWWCFIiQ90U4J8,0.779,0.963,0.0399,0.0334,0.493,0.664,0.759
5yNUgA66PbcPIJPOU2eBwR,0.695,0.568,0.0294,0.166,0.0,0.125,0.786
0KK1L215u4Jaql3UHjdt6U,0.203,0.367,0.0353,0.105,0.851,0.132,0.0719
0zhQbe6w8Hm6U5HV7f7rSw,0.434,0.822,0.0395,0.00153,0.00477,0.17,0.373
4IJadjSjtQV99ypuw9x0EZ,0.548,0.924,0.0832,0.00039,0.669,0.295,0.66
7jErYbgiNG37x7DA7F1uno,0.186,0.191,0.0493,0.788,0.758,0.112,0.0393
2Cb1ZAkSUNrsrJcBhEEhFH,0.533,0.865,0.039,0.00101,0.0,0.894,0.235
2UFHozcU6yZeCCygTabBvS,0.674,0.642,0.937,0.899,0.0,0.535,0.472
1bilplPID1JKZxjOcEoUTY,0.53,0.992,0.0566,0.000437,0.395,0.341,0.578
6zh9PwKwiVGrpkt6WLMzkl,0.683,0.936,0.0556,0.00018,0.656,0.155,0.0372
4st4NZPYGPt4PKkFTmY1PE,0.713,0.691,0.0437,0.00691,0.822,0.0779,0.465
5N443V1kL0JLBdqvqk1xvA,0.701,0.424,0.0555,0.563,1.62e-06,0.158,0.588
1seWKAWyryR97hIuhDy5mT,0.744,0.82,0.0279,0.342,1.05e-05,0.0812,0.947
1sUVNrAso7lmnmg2HITotH,0.448,0.676,0.0481,0.0126,0.00147,0.229,0.124
1SWliBgqzayYYnvmxwbouX,0.314,0.238,0.0389,0.741,0.00193,0.128,0.303
6YPS5jCNxj97HQjI22ua2i,0.37,0.576,0.0406,0.189,0.873,0.263,0.0392
0VlviwTp9Rerg3aPjMdATJ,0.246,0.00717,0.0384,0.977,0.239,0.0909,0.0394
2nY9sZgEOdwM1tzGKLDhzp,0.81,0.755,0.0557,0.304,5.37e-06,0.304,0.649
5VAeZ0LTBNI1AlkGIEBAOV,0.707,0.804,0.0925,0.0166,0.0,0.446,0.571
3RPUlfBMYL7KCApbHMNE91,0.284,0.601,0.0686,0.926,0.000189,0.527,0.205
4WXFhx6KBccTsCbGU415Sq,0.693,0.625,0.0671,0.418,0.0,0.332,0.78
33ChkGU26Kcs4M16oAJLTB,0.426,0.473,0.0335,0.353,0.0,0.0234,0.937
00Xf7wRRRAnCeghgsv7beW,0.5,0.992,0.122,8.52e-05,9.3e-05,0.309,0.153
27ZZdyTSQWI7Cug2d2PkqV,0.9,0.509,0.257,0.115,1.67e-06,0.0937,0.765
7nFJSfGvvV0WjatTZN6QYi,0.798,0.806,0.355,0.145,0.0,0.13,0.82
5U16juobylYL44i2FQZmli,0.913,0.778,0.312,0.0977,0.0,0.428,0.838
7rkjOQTeK5G63G4dpWdc6A,0.229,0.86,0.0554,0.0593,0.000999,0.0901,0.158
3Kl4f3sVKb8iwQ8ZffHim6,0.265,0.878,0.0631,5.52e-05,0.783,0.0404,0.314
4fCzT5etBddT4Ua9F1CfXD,0.559,0.318,0.324,0.72,9.5e-06,0.13,0.929
015SmK4Fvjv13dVwtGoMC0,0.486,0.689,0.028,0.0131,0.579,0.0759,0.573
1BfJ7ecpbtXtKY4BSsvLV5,0.406,0.989,0.0939,0.00511,4.5e-06,0.171,0.345
4L9Ds4mpD3SuYoWwFUlv16,0.362,0.882,0.0973,0.0791,0.0,0.15,0.864
4RoblsWbf7A2wj2x91N9lb,0.357,0.882,0.119,0.00267,0.626,0.239,0.291
27FOde2nUw0pFuj7hlPbaS,0.549,0.923,0.0393,0.0295,8.76e-05,0.14,0.498
1wTlcYdXCmPTmUQDZiogfI,0.48,0.182,0.0695,0.778,2.09e-05,0.108,0.23
3hErTEgACWJyUsRDSNQcDE,0.341,0.946,0.0665,3.32e-06,0.912,0.066,0.064
37Yzsng4h42PTNcIGYQ1hA,0.499,0.371,0.0614,0.431,0.0,0.076,0.627
5b9x5sRIzAgXQw0dhGORO1,0.707,0.501,0.0372,0.387,1.81e-06,0.095,0.542
5HhYHpxwdGTCO5YK7dycoT,0.394,0.918,0.0628,0.0286,0.00117,0.17,0.324
3Dg6BUqz0IaTOEq4ySdhhQ,0.798,0.677,0.36,0.404,0.0,0.151,0.692
6vT20BVB14V8598mGV1vSS,0.421,0.529,0.131,0.435,0.0,0.148,0.212
2Eu5IxBvLxCd1HFVR4JbR4,0.757,0.599,0.0583,0.00578,0.897,0.0994,0.311
5F2b8ExevODMQehJcEVjz9,0.342,0.991,0.125,2.44e-05,0.049,0.404,0.242
6c0Srq5sb8Bvh2SckSv9gy,0.118,0.00216,0.0443,0.969,0.881,0.137,0.0591
3V7nk63Ki57gCmtn7kY3s4,0.225,0.975,0.15,1.45e-06,0.831,0.262,0.21
5caHGZRYDiOASME1qukFDt,0.526,0.817,0.932,0.702,0.0,0.904,0.0841
4xfYNH75F5Ji7CJ1v0OMM9,0.741,0.855,0.0372,0.00166,0.0042,0.285,0.756
1YuUPfLPOyvB1QYDKam0tc,0.44,0.236,0.0279,0.88,3.09e-05,0.108,0.329
76JnKYswQPW7D1KlBU1auD,0.722,0.842,0.166,0.505,0.0,0.0769,0.95
68tZwwRuo9ip5gRQFG1XWF,0.638,0.441,0.029,0.415,7.88e-05,0.11,0.15
1Q21VA8HYwM49wrlh2fkg4,0.354,0.854,0.034,0.057,0.0027,0.102,0.316
0OkOWblkfdcYxus47qxbkW,0.33,0.982,0.0927,0.000131,0.638,0.122,0.0375
1AlG0sHFDQJP2HdXyQb8bL,0.794,0.604,0.304,0.0326,0.0,0.353,0.343
358VbvpVpvltnzVukMSIMI,0.585,0.56,0.0382,0.562,3.07e-05,0.0992,0.292
3bHhUEOTIbezeZ856R0BX5,0.561,0.327,0.0327,0.902,0.000469,0.111,0.298
1WfGsQ85CKU1yOVHLpk3ab,0.691,0.712,0.0695,0.396,0.0,0.127,0.812
4A8GOuTRm0uObV74g3o74T,0.597,0.686,0.0412,0.81,0.0108,0.131,0.693
1yw18U4j5Ns7O9nd6W6PvC,0.62,0.911,0.177,0.266,0.0,0.0787,0.698
6Hiy6GXkTsVDRUHmn2dBUj,0.637,0.591,0.0306,0.169,0.0,0.636,0.754
0w7SrEFvFK9a4Xiyxz6q4s,0.386,0.793,0.0366,4.95e-05,0.162,0.0818,0.571
1MUSDyEOKOeVLV9Xdfgntr,0.55,0.885,0.0372,0.0418,0.0275,0.17,0.735
2dS2710jYUM8gE2V1KC3uG,0.499,0.209,0.0305,0.882,0.00491,0.088,0.138
0o8G8oOHy1ED98KftHGscQ,0.839,0.973,0.0544,0.0498,0.896,0.185,0.787
6HLwg6EZEMzXQDzCG5wcQH,0.129,0.955,0.136,5.84e-05,0.923,0.167,0.0341
3q2URclxH5kXPn2vou2jS1,0.41,0.563,0.0299,0.354,0.0,0.194,0.565
23vy7EgBoe612LtuzelWhm,0.619,0.863,0.0336,0.00373,0.00612,0.223,0.197
0H12rcqwJOIPxt0TwJKA0k,0.144,0.958,0.213,0.000156,0.28,0.569,0.0573
3o1BRlMld1pymB24Wnk1LE,0.825,0.662,0.0377,0.707,8.69e-05,0.05,0.851
4QoBg1la9PgEIJ5qE3Sw2g,0.635,0.897,0.0416,0.0401,0.000326,0.543,0.345
4q0CSHFWnVajd3sMEwyH4f,0.651,0.384,0.0291,0.00404,0.869,0.0526,0.0308
7H5q9RsWBDRrKq2qCdv2HG,0.345,0.943,0.144,0.00123,0.0,0.0609,0.293
4HcAjWbSvFMPnqyuzU5qRI,0.528,0.502,0.0259,0.00982,0.0,0.221,0.538
7KUY10mUbRZuXOlogTckjN,0.135,0.988,0.163,1.68e-06,0.163,0.125,0.202
4piK3GzwbnBh684LRIdzVe,0.593,0.287,0.0469,0.764,0.0,0.153,0.639
41wtwzCZkXwpnakmwJ239F,0.9,0.603,0.0646,0.402,4.81e-06,0.134,0.824
3KYbhVPCxYHIeZg8Zy07ay,0.434,0.877,0.247,0.849,0.0,0.653,0.662
1gcESexgftSuLuML57Y69q,0.787,0.472,0.0832,0.221,0.000336,0.153,0.824
2lXi7xN0MiTfLb2DW7H9UT,0.114,0.959,0.0963,1.31e-06,0.9,0.104,0.126
